sku	locations.la_qty	locations.sf_qty	locations.fl_qty	locations.ga_qty	locations.tx_qty	locations.nj_qty	locations.ny_qty	locations.la_warehouse_eta
10980W	0	0	2	0	2	3	12	NONE
10978W	152	0	1	6	2	0	5	NONE
10988W	132	0	4	0	3	2	0	NONE
BD00806EK	0	0	2	0	6	0	0	2022-12-13
AC00905	45	0	0	0	0	0	0	NONE
AC00791	22	0	0	0	0	0	0	NONE
AC00792	24	4	0	0	0	0	0	NONE
AC00795	17	3	0	0	0	0	0	NONE
AC00856	29	0	0	0	0	0	0	NONE
LV00887	69	0	0	0	0	0	2	NONE
AC00906	37	0	0	0	0	0	0	NONE
AC00907	95	0	0	0	3	0	0	NONE
AC00908	18	0	0	0	3	0	0	NONE
AC00909	92	0	0	0	3	0	0	NONE
AC00910	18	0	0	0	3	0	0	NONE
AC00911	93	1	0	0	2	0	0	NONE
AC00912	11	0	0	0	1	0	0	NONE
AC00913	89	1	0	0	1	0	0	NONE
AC00914	13	1	0	0	2	0	0	NONE
AC00915	90	2	0	0	3	0	0	NONE
AC00916	87	0	0	0	2	0	0	NONE
AC00917	11	2	0	0	1	0	0	NONE
AC00918	8	0	0	0	3	0	0	NONE
AC00919	93	0	0	0	3	0	0	NONE
AC00920	94	0	0	0	3	0	0	NONE
AC00921	10	0	0	0	1	0	0	NONE
AC01071	0	0	0	0	0	0	0	NONE
AC01072	0	0	0	0	0	0	0	NONE
AC01137	0	0	0	0	0	0	0	NONE
AC01141	18	2	1	2	3	0	0	NONE
LV00821	0	0	0	0	0	0	0	NONE
AC00931	154	0	0	0	2	0	0	NONE
AC00932	173	1	0	0	2	0	2	NONE
AC00933	0	0	0	0	0	0	0	NONE
AC00935	179	0	0	0	3	0	0	NONE
AC00934	165	3	0	0	3	0	1	NONE
AC00936	0	0	0	0	0	0	0	NONE
AC00844	9	0	0	2	2	0	0	NONE
AC00891	0	2	2	0	3	0	0	NONE
AC00892	0	0	0	0	0	0	0	NONE
AC00893	6	0	0	0	3	0	0	NONE
AC00895	14	3	0	0	1	0	0	NONE
AC00896	0	0	0	0	0	0	0	NONE
AC00897	8	0	0	0	2	0	1	NONE
AC00899	213	2	0	0	1	0	3	NONE
AC00900	34	2	0	0	0	0	0	NONE
AC00901	24	4	0	0	0	0	0	NONE
AC00902	230	0	0	0	4	0	0	NONE
AC00903	36	0	0	1	2	0	0	NONE
AC00904	44	0	0	2	0	0	0	NONE
52120	9	1	0	10	6	1	6	NONE
57315	40	0	0	0	0	0	0	NONE
57320	0	1	0	1	0	0	2	NONE
57325	30	3	0	4	0	0	0	NONE
22425	0	0	0	0	2	0	0	NONE
81616	0	1	0	1	3	0	0	NONE
80432	24	3	0	0	3	1	0	NONE
80436	54	4	0	0	0	0	0	NONE
LV01402	6	0	0	0	0	0	0	NONE
LV01405	0	0	0	0	0	0	0	NONE
LV01157	0	0	0	0	0	0	0	2022-12-15
LV01399	0	0	0	0	0	0	0	NONE
LV01408	0	0	0	1	0	0	1	2022-12-09
LV01407	0	0	0	0	0	0	0	2022-12-09
LV01401	20	0	0	0	0	0	0	NONE
LV01404	0	0	0	0	0	0	0	NONE
LV01398	6	0	2	4	0	0	0	NONE
LV01156	0	0	0	0	0	0	0	2022-12-15
LV01067	62	2	2	0	0	0	0	NONE
LV01068	66	0	0	0	6	0	1	NONE
LV01406	0	0	0	0	0	0	2	2022-12-09
LV01400	28	0	0	0	0	0	0	NONE
LV01403	0	0	0	0	0	0	0	NONE
LV01397	10	1	2	2	0	0	0	NONE
LV01155	0	0	0	0	0	0	0	2022-12-15
AC01164	51	0	0	0	0	0	0	2022-12-07
AC01165	53	0	0	0	0	0	0	2022-12-07
AC01166	29	0	0	0	0	0	0	NONE
BD01239	0	0	0	0	0	0	0	NONE
BD01246	0	0	0	0	0	0	0	NONE
BD01253	17	3	0	0	0	0	5	NONE
LV00825	164	0	2	2	0	0	0	NONE
LV00923	116	0	0	0	0	0	0	NONE
LV00924	79	0	0	0	2	0	0	NONE
LV01085	0	0	0	0	0	0	0	NONE
LV01087	0	0	0	0	0	0	0	NONE
AC01079	70	0	0	0	0	0	0	2022-12-22
AC01169	53	0	0	0	0	0	0	NONE
LV00749	42	0	0	0	0	0	0	NONE
LV00752	26	0	0	0	0	0	4	NONE
LV00813	12	0	0	0	0	1	0	NONE
LV00820	0	0	0	0	0	0	0	NONE
LV00860	0	0	0	0	2	0	0	NONE
LV00886	54	0	0	0	0	0	9	NONE
LV00890	0	0	0	0	0	0	0	NONE
LV01002	66	0	0	0	3	0	0	NONE
LV01053	10	0	0	0	0	0	0	NONE
LV01077	91	0	0	0	0	1	0	2022-12-22
LV01084	200	0	0	0	0	0	0	NONE
LV01136	0	0	0	0	0	0	0	NONE
LV01140	30	0	1	0	5	0	0	NONE
LV01146	77	0	0	0	0	0	0	NONE
LV01203	0	0	0	0	0	0	0	NONE
LV01214	0	0	0	0	0	0	0	NONE
LV01218	0	0	0	0	0	0	0	2022-12-15
LV01328	51	3	0	0	3	0	0	NONE
LV01333	53	0	0	0	2	1	2	NONE
LV00750	39	0	0	0	3	0	0	NONE
LV00753	31	0	0	0	0	0	0	NONE
LV01078	41	0	0	0	0	0	0	2022-12-22
LV01204	0	0	0	0	0	0	0	NONE
LV01216	0	0	0	0	0	0	0	NONE
LV01219	0	0	0	0	0	0	0	2022-12-15
LV01116	28	0	0	0	0	0	0	NONE
LV01121	26	0	0	2	0	0	0	NONE
LV01126	13	1	0	0	2	0	4	NONE
LV01147	75	0	0	0	0	0	0	NONE
LV01159	0	0	0	0	0	0	0	2022-12-15
AC00861	0	0	0	0	0	0	0	NONE
AC00862	0	0	0	0	0	0	1	NONE
AC00863	4	0	0	0	0	0	0	NONE
AC00759	173	0	0	0	3	0	0	NONE
AC00760	189	0	0	0	4	0	1	NONE
AC00787	199	0	0	0	0	0	0	NONE
AC01030	67	0	0	0	3	0	0	NONE
AC00761	72	0	2	2	5	0	0	NONE
AC00762	80	0	0	0	0	0	0	NONE
AC00763	79	0	0	0	6	0	0	NONE
AC00764	82	0	0	0	3	0	0	NONE
AC00765	84	0	0	0	3	0	0	NONE
AC00848	11	0	2	0	1	0	2	NONE
AC00849	24	1	0	0	2	0	0	NONE
AC00850	24	3	0	0	0	0	0	NONE
AC00851	27	0	0	0	0	0	0	NONE
AC00852	27	0	0	0	0	0	0	NONE
AC00853	37	0	0	0	0	0	0	NONE
AC00854	38	0	0	0	0	0	0	NONE
AC00855	37	0	0	0	0	0	0	NONE
AC01308	43	0	0	0	0	0	2	2022-12-23
AC01309	34	0	0	0	0	0	3	NONE
AC01310	46	0	0	0	0	0	3	NONE
AC01311	43	0	0	1	0	0	0	NONE
AC01312	32	0	0	0	1	0	0	NONE
AC01313	33	1	1	3	1	0	2	NONE
AC01314	35	0	1	1	0	0	0	2022-12-23
AC01315	35	0	0	4	0	0	2	2022-12-23
AC01316	42	1	0	0	1	0	0	NONE
AC01344	26	0	0	2	1	0	4	2022-12-23
AC01345	41	0	0	2	1	0	0	NONE
LV01105	0	0	2	0	0	0	0	NONE
LV01108	14	1	0	0	0	0	0	NONE
LV01024	0	0	0	0	0	0	0	NONE
LV01026	50	0	0	0	2	0	0	NONE
AC00857	1	0	0	0	1	0	1	NONE
AC00756	45	0	0	0	0	0	0	NONE
AC00757	42	0	0	0	0	0	0	NONE
AC00758	39	3	0	0	3	0	0	NONE
AC01031	40	0	0	0	0	0	0	NONE
AC01032	3	0	0	0	1	0	0	NONE
AC01069	0	0	0	0	0	0	0	NONE
AC01070	0	0	0	0	0	0	0	NONE
AC00958	74	1	0	0	3	0	0	NONE
AC00959	94	0	0	0	2	0	0	NONE
AC00960	0	0	2	0	0	0	0	NONE
AC00961	72	0	1	0	5	0	0	NONE
AC01167	95	0	0	0	2	0	0	NONE
AC01168	91	0	0	0	1	0	0	NONE
AC00755	14	5	0	0	2	0	2	NONE
AC01173	0	0	0	0	0	0	0	NONE
AC01174	0	0	0	0	0	0	0	NONE
AC01175	0	0	0	0	0	0	0	NONE
AC00739	82	4	0	0	3	0	0	NONE
AC00734	96	0	0	0	0	0	0	NONE
AC00735	89	3	0	0	1	0	0	NONE
AC00736	90	3	0	0	0	0	0	NONE
AC00737	90	3	0	0	0	0	0	NONE
AC00738	89	2	0	0	2	0	0	NONE
AC00894	35	0	0	0	0	0	0	NONE
AC00898	16	2	0	0	3	0	0	NONE
AC00840	86	0	0	2	3	0	0	NONE
AC00841	87	0	1	0	0	0	3	NONE
BD01289CK	0	0	0	0	0	0	0	NONE
BD01321CK	8	0	0	0	0	0	0	NONE
BD01334CK	8	0	0	0	0	0	0	NONE
BD01337CK	3	1	0	0	0	0	0	NONE
BD01352CK	9	0	0	0	0	0	0	NONE
BD00954	64	0	0	0	0	0	0	NONE
BD00955	64	0	1	0	0	0	0	NONE
BD01269	42	0	0	0	0	0	0	NONE
BD00956EK	0	0	0	0	0	0	0	NONE
BD00962EK	0	0	0	0	0	0	0	NONE
BD00964EK	0	0	0	0	0	0	0	NONE
BD00972EK	36	1	0	0	0	0	0	NONE
BD00974EK	34	0	1	0	0	0	0	NONE
BD01033EK	65	0	2	0	2	0	0	NONE
BD01039EK	32	0	2	0	1	0	0	NONE
BD01061EK	7	1	0	0	0	0	0	NONE
BD01182EK	0	0	0	0	0	0	0	NONE
BD01234EK	0	0	0	0	0	0	0	NONE
BD01241EK	0	0	0	0	0	0	0	NONE
BD01248EK	21	0	0	0	0	0	5	NONE
BD01271EK	14	0	0	0	0	0	0	NONE
BD01272EK	9	1	0	0	0	0	0	NONE
BD01290EK	0	0	0	0	0	0	0	NONE
BD01322EK	12	1	0	0	0	0	0	NONE
BD01335EK	5	1	0	0	0	1	0	NONE
BD01338EK	1	1	0	0	1	0	0	NONE
BD01353EK	21	0	0	0	0	0	0	NONE
BD00966EK	0	0	0	0	0	0	1	NONE
BD01278F	0	0	0	0	0	0	0	NONE
BD01411F	0	0	0	0	0	0	0	NONE
BD00957Q	0	0	0	0	0	0	0	NONE
BD00963Q	0	0	0	0	0	0	0	NONE
BD00965Q	0	0	0	0	0	0	0	NONE
BD00973Q	39	0	0	1	0	0	0	NONE
BD00975Q	33	0	0	0	0	1	0	NONE
BD01034Q	39	2	4	0	4	0	0	NONE
BD01040Q	27	6	2	0	2	0	0	NONE
BD01176Q	20	0	0	0	0	0	0	NONE
BD01181Q	15	0	0	0	0	0	0	NONE
BD01183Q	0	0	0	0	0	0	0	NONE
BD01291Q	0	0	0	0	0	0	0	NONE
BD01323Q	8	1	0	0	1	0	0	NONE
BD01336Q	15	1	0	0	0	0	0	NONE
BD01339Q	16	0	0	0	0	0	0	NONE
BD01354Q	0	0	0	0	0	0	0	NONE
BD01062Q	9	3	1	0	0	0	0	NONE
BD00967Q	14	0	1	0	3	0	0	NONE
BD01150	49	0	0	0	0	0	0	NONE
BD01279T	0	0	0	0	0	0	0	NONE
BD01287T	100	1	0	0	0	0	0	NONE
BD01412T	0	0	0	0	0	0	0	NONE
BD01149	0	0	0	0	0	0	0	NONE
BD01038	94	0	2	1	5	0	1	NONE
BD01044	82	0	0	0	0	0	0	NONE
BD01066	5	2	1	0	0	0	0	2022-12-23
BD01180	49	2	0	0	0	0	0	NONE
BD01187	0	0	0	0	0	0	0	2022-12-06
BD01238	0	0	0	0	0	0	0	NONE
BD01245	0	0	0	0	0	0	0	NONE
BD01252	19	0	0	0	0	0	5	NONE
BD01343	43	0	0	1	1	0	0	NONE
BD01282	0	0	0	0	0	0	0	NONE
BD01037	99	0	1	0	2	0	1	NONE
BD01043	51	0	0	0	0	0	0	NONE
BD01065	5	3	0	0	0	0	0	2022-12-23
BD01179	44	2	0	0	2	0	0	NONE
BD01186	0	0	0	0	0	0	0	2022-12-06
BD01237	0	0	0	0	0	0	0	NONE
BD01244	0	0	0	0	0	0	0	NONE
BD01251	21	0	0	0	0	0	5	NONE
BD01342	37	1	0	0	2	2	1	NONE
BD01281	0	0	0	0	0	0	0	NONE
BD01036	80	0	3	1	2	0	1	NONE
BD01042	83	0	2	0	0	0	0	NONE
BD01064	5	3	0	0	0	0	0	2022-12-23
BD01178	53	4	1	0	3	0	0	NONE
BD01185	0	0	0	0	0	0	0	2022-12-06
BD01236	0	0	0	0	0	0	0	NONE
BD01243	0	0	0	0	0	0	0	NONE
BD01250	42	0	0	0	0	0	11	2022-12-15
BD01341	36	0	1	0	2	2	1	NONE
BD01283	0	0	0	0	0	0	0	NONE
LV01215	0	0	0	0	0	0	0	NONE
AC00842	53	0	2	2	1	0	0	NONE
AC00843	97	0	0	0	0	0	0	NONE
BD01035	158	0	0	0	0	0	0	NONE
BD01041	107	0	0	0	6	0	0	NONE
BD01063	31	6	1	0	0	0	0	2022-12-23
BD01177	162	4	0	0	0	0	0	NONE
BD01184	0	0	0	0	0	0	0	2022-12-06
BD01235	0	0	0	0	0	0	0	NONE
BD01242	0	0	0	0	0	0	0	NONE
BD01249	42	0	0	0	0	0	11	NONE
BD01340	59	1	0	0	0	3	0	NONE
BD01280	0	0	0	0	0	0	0	NONE
30738	109	0	0	2	3	0	0	NONE
DN01019	1	0	0	0	0	1	0	NONE
DN01060	50	0	0	0	0	0	0	NONE
AC01081	37	0	0	0	0	0	0	2022-12-22
DN01200	0	0	0	0	0	0	0	NONE
DN01211	0	0	0	0	0	0	0	NONE
DN01232	0	0	0	0	0	0	0	NONE
DN01223	26	1	0	0	0	0	0	NONE
DN01350	18	1	0	0	0	0	0	NONE
DN01360	10	0	1	0	0	0	0	NONE
DN01365	0	0	0	0	0	0	0	NONE
DN01371	17	0	0	0	0	0	0	NONE
DN00982	63	1	0	0	2	0	0	NONE
DN00704	5	2	1	0	0	0	0	NONE
DN00818	44	2	0	3	0	0	0	NONE
DN00986	0	0	0	0	0	0	0	NONE
DN00817	5	0	0	6	0	0	0	NONE
DN00985	0	0	0	0	0	0	0	NONE
DN00952	72	3	1	3	1	0	0	NONE
DN01220	0	0	0	0	0	0	0	NONE
DN01199	0	0	0	0	0	0	0	NONE
DN01210	0	0	0	0	0	0	0	NONE
DN01231	19	0	0	0	0	0	6	2022-12-15
DN01390	32	0	2	0	0	0	5	NONE
DN01393	36	0	0	0	0	0	1	NONE
DN01349	26	4	1	0	1	1	0	NONE
DN01359	39	0	1	1	0	0	0	NONE
DN01364	0	0	0	0	0	0	0	NONE
DN01370	27	0	0	0	0	0	0	2022-12-09
DN00951	107	0	3	4	0	0	0	NONE
DN00733	129	0	3	0	0	0	0	NONE
DN00815	143	0	16	3	0	0	0	NONE
DN00925	25	0	0	0	0	0	0	NONE
DN00926	52	4	0	2	3	1	0	NONE
DN00927	50	0	0	3	0	0	0	NONE
DN00928	9	5	1	0	0	0	6	NONE
DN00929	29	0	0	3	0	0	0	NONE
DN00930	26	3	5	3	2	0	0	NONE
DN00981	202	7	0	2	9	0	0	NONE
DN01029	122	10	0	0	6	0	0	NONE
DN01058	128	0	0	2	0	0	0	NONE
DN01190	11	0	0	0	7	0	4	NONE
DN01192	42	0	0	0	0	0	0	NONE
DN01259	240	11	6	6	7	0	0	NONE
DN00703	300	2	0	6	0	0	0	NONE
DN01198	0	0	0	0	0	0	0	NONE
DN01209	0	0	0	0	0	0	0	NONE
DN01230	58	0	0	0	0	0	18	2022-12-15
DN01389	54	0	3	0	0	0	25	NONE
DN01392	83	0	0	0	3	0	2	NONE
DN01347	35	8	0	0	3	2	0	NONE
DN01348	79	1	3	0	5	0	3	NONE
DN01358	85	0	2	0	0	0	0	2022-12-09
DN01363	0	0	0	0	0	0	0	NONE
DN01369	66	0	0	0	0	0	0	2022-12-09
DN00950	30	0	1	1	0	0	0	NONE
DN00953	13	1	0	1	0	0	0	NONE
AC00425	12	1	0	0	0	0	1	NONE
DN00816	33	0	5	0	0	0	0	NONE
DN01027	65	0	0	0	0	0	0	NONE
DN01059	49	0	0	0	0	0	0	NONE
DN01260	20	0	1	0	4	0	3	NONE
DN01262	0	0	0	0	0	0	0	NONE
DN00983	65	3	0	1	2	0	0	NONE
DN01133	21	1	1	0	0	0	0	NONE
DN01201	0	0	0	0	0	0	0	NONE
DN01212	0	0	0	0	0	0	0	NONE
DN01233	21	0	0	0	0	0	6	NONE
AC00754	43	0	0	0	0	0	0	NONE
AC01082	35	0	0	0	0	0	0	2022-12-22
DN00715	29	1	0	0	0	0	0	NONE
DN00717	31	0	2	2	0	0	0	NONE
DN00718	46	0	0	0	0	0	0	NONE
DN00719	0	0	0	0	0	0	0	NONE
DN00720	28	1	0	1	0	0	0	NONE
DN00721	0	0	0	0	0	0	0	NONE
DN00722	30	0	0	0	4	0	0	NONE
DN00732	31	2	5	0	0	0	0	NONE
DN00814	40	0	0	0	0	0	0	NONE
DN00980	61	1	0	0	3	0	0	NONE
DN01028	119	3	0	0	2	0	0	NONE
DN01057	47	0	0	0	0	0	0	NONE
DN01188	6	1	0	0	0	0	0	NONE
DN01189	0	0	0	0	1	0	0	NONE
DN01191	19	0	0	0	0	0	0	NONE
DN01258	13	1	4	1	2	0	2	NONE
DN01261	59	0	0	0	0	0	0	NONE
DN00984	13	2	0	0	1	0	0	NONE
DN00702	26	4	0	2	0	0	0	NONE
DN01356	20	0	0	0	0	0	0	NONE
DN01361	0	0	0	0	0	0	0	NONE
DN01367	19	0	0	0	0	0	0	NONE
DN01388	20	0	0	0	0	0	2	NONE
DN01391	23	0	0	0	2	0	0	NONE
DN01197	0	0	0	0	0	0	0	NONE
DN01208	0	0	0	0	0	0	0	NONE
DN01229	20	0	0	0	0	0	6	NONE
DN01346	0	0	0	0	0	0	0	NONE
DN01351	2	3	0	0	0	1	0	NONE
DN01357	10	0	1	0	0	0	0	NONE
DN01362	0	0	0	0	0	0	0	NONE
DN01368	9	0	0	0	0	0	0	NONE
DN01222	19	0	1	0	0	0	0	NONE
BD01416	0	0	0	0	0	0	0	NONE
OF00987	148	0	0	0	0	0	0	NONE
OF00988	164	0	0	0	0	0	10	NONE
OF00989	176	0	0	0	0	0	0	NONE
OF00990	175	0	0	0	0	0	3	NONE
OF00991	100	0	0	0	0	0	0	NONE
OF00992	157	0	0	0	0	0	0	NONE
OF00993	186	0	0	0	0	0	0	NONE
OF00994	197	0	0	0	0	0	0	NONE
OF00995	0	0	0	0	0	0	0	NONE
OF00996	0	0	0	0	0	0	0	NONE
LV00748	44	0	0	0	0	0	0	NONE
LV00751	33	0	0	0	0	0	3	NONE
LV00796	11	0	1	0	3	0	0	NONE
LV00797	39	0	0	0	2	1	0	NONE
LV00812	4	0	1	0	0	1	0	NONE
LV00819	0	0	0	0	0	0	0	NONE
LV00859	0	0	0	0	2	0	0	NONE
LV01001	67	0	0	0	0	0	3	NONE
LV01052	14	0	0	0	0	0	0	NONE
LV01115	25	1	0	0	1	0	0	NONE
LV01120	24	0	0	2	1	0	0	NONE
LV01125	19	0	0	0	1	0	1	NONE
LV01135	0	0	0	0	0	0	0	NONE
LV01139	42	3	1	0	0	0	0	NONE
LV01145	72	0	0	0	0	0	0	NONE
LV01202	0	0	0	0	0	0	0	NONE
LV01213	0	0	0	0	0	0	0	NONE
LV01217	0	0	0	0	0	0	0	2022-12-15
LV01327	23	1	0	0	2	0	0	NONE
LV01332	22	0	0	0	1	0	1	NONE
LV01088	93	0	0	0	0	0	1	NONE
LV01076	66	0	0	0	0	1	0	2022-12-22
LV01083	193	0	0	0	0	0	0	NONE
LV00747	0	0	0	0	2	0	3	NONE
LV00788	28	0	0	0	0	0	0	NONE
LV00828	0	0	0	0	0	0	0	NONE
LV00830	0	0	0	0	0	0	0	NONE
LV00832	0	0	0	0	0	0	0	NONE
LV00885	37	1	0	0	0	0	1	NONE
LV00889	0	0	0	0	0	0	0	NONE
LV01158	0	0	0	0	0	0	0	2022-12-15
LV00997	39	0	0	0	0	0	0	NONE
LV01297	15	0	0	0	0	0	0	NONE
LV01300	19	0	0	0	0	0	0	NONE
LV00938	7	0	0	0	0	0	0	NONE
LV00941	8	1	0	0	0	0	0	NONE
LV01285	25	0	0	0	2	0	0	NONE
LV01050	15	0	0	0	0	0	0	NONE
LV01128	0	0	0	0	0	0	0	2022-12-07
LV01131	41	0	0	0	0	0	0	NONE
LV00810	9	0	1	0	0	1	0	NONE
LV01046	13	0	0	1	0	0	0	NONE
LV01274	19	0	1	0	0	0	0	NONE
LV01325	25	1	0	0	2	0	0	NONE
LV01118	28	0	0	1	0	0	0	NONE
LV01330	27	0	0	0	0	1	1	NONE
LV00944	8	2	0	0	0	0	0	NONE
LV00947	6	1	0	0	0	0	1	NONE
LV01113	25	2	0	0	0	0	0	NONE
LV01123	20	0	0	0	1	0	3	NONE
LV01194	0	0	0	0	0	0	0	NONE
LV01206	0	0	0	0	0	0	0	NONE
LV01225	0	0	0	0	0	0	0	NONE
LV01395	23	0	0	0	4	0	0	NONE
LV01286	21	0	0	0	0	0	0	NONE
LV01103	24	3	6	0	0	0	0	NONE
LV01106	37	4	0	0	0	0	0	NONE
LV01048	0	0	0	0	0	0	0	NONE
LV01160	38	0	0	0	0	0	0	NONE
LV01161	31	0	0	0	0	0	0	NONE
LV01054	0	0	0	0	0	0	0	NONE
LV01023	0	0	0	0	0	0	0	NONE
LV01025	48	0	0	0	2	0	0	NONE
LV00968	0	0	0	0	0	0	0	NONE
LV00969	0	0	0	0	0	0	0	NONE
LV00970	0	0	0	0	0	0	0	NONE
LV00971	0	0	0	0	0	0	0	NONE
LV01104	0	0	5	0	0	0	0	NONE
LV01107	27	3	0	0	0	0	0	NONE
LV00939	2	0	0	0	0	0	0	NONE
LV00942	10	0	0	0	0	0	0	NONE
LV01298	15	0	0	0	0	0	0	NONE
LV01301	14	0	0	0	0	0	0	NONE
LV01119	27	0	0	1	0	0	0	NONE
LV01124	21	0	0	0	0	0	3	NONE
LV01195	0	0	0	0	0	0	0	NONE
LV01207	0	0	0	0	0	0	0	NONE
LV01226	0	0	0	0	0	0	0	2022-12-15
LV01331	25	0	0	0	0	1	1	NONE
LV01396	29	0	0	0	0	0	0	NONE
LV01114	22	0	0	0	0	0	0	NONE
LV00811	17	0	1	0	0	0	0	NONE
LV00945	6	2	0	0	0	0	0	NONE
LV00948	6	1	0	0	0	0	1	NONE
LV01047	7	2	0	0	0	0	0	NONE
LV01051	15	0	0	0	0	0	0	NONE
LV01129	0	0	0	0	0	0	0	2022-12-07
LV01132	35	1	0	0	0	0	0	2022-12-07
LV01163	0	0	0	0	0	0	0	2022-12-07
LV01275	21	0	1	0	0	0	0	NONE
LV01326	23	1	0	2	2	0	0	NONE
LV00826	138	5	2	0	0	0	0	NONE
LV01292	8	1	0	0	0	0	0	NONE
LV01293	9	1	0	0	0	0	0	NONE
LV01294	12	1	0	0	0	0	0	NONE
LV01295	12	1	0	0	0	0	0	NONE
LV00937	0	0	0	0	0	0	0	NONE
LV00940	5	1	0	0	0	0	2	NONE
LV01018	15	0	0	0	0	0	0	NONE
LV01020	15	0	0	0	0	0	0	NONE
LV01021	17	0	0	0	0	0	0	NONE
LV01296	24	0	0	0	0	0	0	NONE
LV01299	26	0	0	0	0	0	0	NONE
LV01284	24	0	0	0	0	0	0	NONE
LV01127	0	0	0	0	0	0	0	2022-12-07
LV01130	38	0	0	0	1	0	0	NONE
LV01049	15	0	0	0	0	0	0	NONE
LV01273	17	0	1	0	0	0	0	NONE
LV00809	8	2	0	0	0	1	0	NONE
LV00943	8	2	0	0	0	0	0	NONE
LV00946	5	1	0	0	0	0	0	NONE
LV01045	1	1	0	1	0	0	0	NONE
LV01117	26	0	0	1	0	0	0	NONE
LV01324	22	1	0	2	1	0	0	NONE
LV01329	22	2	0	0	0	1	1	NONE
LV01122	18	0	0	0	1	0	1	NONE
LV01193	0	0	0	0	0	0	0	NONE
LV01205	0	0	0	0	0	0	0	NONE
LV01224	0	0	0	0	0	0	0	NONE
LV01394	25	0	0	0	5	0	0	NONE
LV01112	21	1	0	0	0	0	0	NONE
LV01022	14	0	0	0	0	0	0	NONE
LV01017	0	0	0	0	0	0	0	NONE
LV00823	104	5	0	0	0	0	0	NONE
LV00824	56	3	0	0	0	0	0	NONE
LV00343	0	0	0	0	0	0	0	NONE
LV01355	0	0	0	0	0	0	0	NONE
LV01366	0	0	0	0	0	0	0	NONE
LV01144	72	0	0	0	0	0	0	NONE
LV01317	0	0	0	0	0	0	0	2022-12-20
LV00789	0	2	0	0	0	0	0	NONE
LV00790	10	0	0	0	0	0	0	NONE
LV00793	19	0	0	0	1	0	0	NONE
LV00794	10	2	0	0	1	0	0	NONE
LV00822	0	0	0	0	0	0	0	NONE
LV00858	37	1	0	0	1	0	0	NONE
LV00888	64	6	0	0	1	0	0	NONE
LV00998	63	1	0	0	0	0	0	NONE
LV01000	49	3	2	0	6	0	0	NONE
LV01073	0	0	0	0	0	0	0	NONE
LV01074	0	0	0	0	0	0	0	NONE
LV01075	0	0	0	0	0	0	0	NONE
LV01080	55	1	2	0	0	0	0	2022-12-22
LV01102	62	0	0	0	0	0	0	NONE
LV01134	0	0	0	0	0	0	0	NONE
LV01138	26	0	0	0	0	0	0	NONE
LV01142	66	0	0	0	0	0	3	NONE
LV01143	72	0	0	0	0	0	0	NONE
LV01413	0	0	0	0	0	0	0	NONE
LV01414	0	0	0	0	0	0	0	NONE
LV00999	32	0	2	0	0	0	0	NONE
OT01090	5	3	1	0	0	0	0	NONE
OT01091	4	0	0	2	1	0	0	NONE
OT01095	7	0	0	0	0	0	0	NONE
OT01092	20	0	0	0	2	0	0	NONE
OT01098	42	3	0	0	0	0	0	NONE
OT01099	36	0	2	0	0	0	0	NONE
OT01093	64	3	0	0	0	0	0	NONE
OT01094	63	3	0	0	0	0	0	NONE
BD01410	245	0	0	1	0	0	0	NONE
BD01288	108	0	0	0	0	0	0	NONE
BD01415	0	0	0	0	0	0	0	NONE
BD01409	145	0	2	1	2	0	1	NONE
BD01375	227	1	0	0	1	0	0	NONE
BD01374	0	0	0	0	0	0	0	NONE
BD00864	111	2	4	0	1	0	0	NONE
BD00865	138	3	0	0	3	0	0	NONE
BD01372	175	0	0	0	0	0	1	NONE
60802	132	4	6	0	10	0	63	NONE
60803	66	2	2	0	3	0	21	NONE
39044	0	0	1	0	0	0	0	NONE
30463BU	0	0	0	2	0	0	0	NONE
50746	5	0	0	0	0	0	0	NONE
50818	10	1	0	1	2	0	0	NONE
90546	0	0	0	0	0	0	0	NONE
39154	7	0	0	1	0	0	0	NONE
96461	0	0	0	0	0	0	0	NONE
96460	0	0	0	0	0	0	0	NONE
00738-TRN	16	0	1	1	3	1	3	NONE
97877	0	0	0	0	0	0	0	NONE
50203	6	0	0	2	3	0	0	NONE
96457	0	0	0	0	0	0	0	NONE
96458	0	0	0	0	0	0	0	NONE
81530	2	0	0	0	0	0	0	NONE
28850Q	0	0	0	0	1	0	0	NONE
82267	2	0	0	2	0	0	0	NONE
92054	4	2	0	0	0	0	0	NONE
80451	1	1	0	0	0	0	0	NONE
DN01455	0	0	0	0	0	0	0	NONE
DN01454	0	0	0	0	0	0	0	NONE
54405	0	0	0	0	0	0	0	NONE
80337	2	0	0	0	0	0	0	NONE
40238	7	0	0	0	0	0	0	NONE
72550	5	0	0	0	0	0	0	NONE
59052	0	1	0	1	2	0	0	NONE
51232	5	0	0	0	0	0	0	NONE
59952	7	0	0	0	0	0	0	NONE
26927EK	93	1	3	2	2	0	1	NONE
29300	4	0	0	0	0	0	0	NONE
LV00922	77	0	0	2	0	0	0	NONE
15093B	4	0	0	0	0	0	0	NONE
60804	11	0	2	0	0	0	5	NONE
51307	5	0	0	0	0	0	0	NONE
80985	3	0	0	0	0	0	0	NONE
LV00805	13	0	0	0	1	0	0	NONE
LV00800	12	0	0	0	1	0	0	NONE
LV00802	9	1	0	0	0	0	0	NONE
LV00801	29	0	0	0	0	0	0	NONE
