sku	locations.la_qty	locations.sf_qty	locations.fl_qty	locations.ga_qty	locations.tx_qty	locations.nj_qty	locations.ny_qty	locations.la_warehouse_eta
10970W	106	3	3	1	1	1	51	NONE
10980W	42	0	2	0	1	3	11	NONE
10978W	91	1	3	5	2	3	5	NONE
10988W	61	1	4	0	1	2	0	NONE
BD00806EK	0	0	1	0	6	0	0	NONE
AC00905	44	0	0	0	0	0	0	NONE
AC00791	21	0	1	0	0	0	0	NONE
AC00792	15	4	0	0	0	0	0	NONE
AC00795	16	3	0	0	0	0	0	NONE
AC00856	29	0	0	0	0	0	0	NONE
LV00887	69	0	0	0	0	0	2	NONE
AC00906	27	0	0	0	0	0	0	NONE
AC00907	96	0	0	0	3	0	0	NONE
AC00908	0	0	0	0	3	0	0	NONE
AC00909	0	0	0	0	3	0	0	NONE
AC00910	0	0	0	0	3	0	0	NONE
AC00911	93	1	0	0	2	0	0	NONE
AC00912	0	0	0	0	1	0	0	NONE
AC00913	85	1	0	0	1	0	0	NONE
AC00914	0	1	0	0	2	0	0	NONE
AC00915	0	2	0	0	3	0	0	NONE
AC00916	86	0	0	0	2	0	0	NONE
AC00917	0	2	0	0	1	0	0	NONE
AC00918	0	0	2	0	2	0	0	NONE
AC00919	94	0	0	0	3	0	0	NONE
AC00920	94	0	0	0	3	0	0	NONE
AC00921	0	0	0	0	1	0	0	NONE
AC01071	0	0	0	0	0	0	0	NONE
AC01072	0	0	0	0	0	0	0	NONE
AC01137	0	0	0	0	0	0	0	NONE
AC01141	11	2	1	2	3	0	0	NONE
LV00821	0	0	0	0	0	0	0	NONE
AC00931	153	0	0	0	2	0	0	NONE
AC00932	165	1	0	0	2	0	2	NONE
AC00933	0	0	0	0	0	0	0	NONE
AC00935	174	2	0	0	3	0	0	NONE
AC00934	160	3	0	0	3	0	1	NONE
AC00936	0	0	0	0	0	0	0	NONE
AC00844	0	0	0	2	2	0	0	NONE
AC00891	0	2	0	0	3	0	0	NONE
AC00892	0	0	0	0	0	0	0	NONE
AC00893	0	0	0	0	3	0	0	NONE
AC00895	0	3	0	0	1	0	0	NONE
AC00896	0	0	0	0	0	0	0	NONE
AC00897	0	0	0	0	2	0	1	NONE
AC00899	206	2	0	0	0	0	2	NONE
AC00900	32	2	0	0	0	0	0	NONE
AC00901	15	2	0	0	0	0	0	NONE
AC00902	0	0	0	0	4	0	0	NONE
AC00903	34	0	0	1	2	0	0	NONE
AC00904	43	0	0	2	0	0	0	NONE
52120	6	1	1	10	3	1	4	NONE
57315	40	0	0	0	0	0	0	NONE
57320	22	1	0	0	0	0	3	NONE
57325	21	3	3	4	0	0	0	NONE
22425	0	0	0	0	2	0	0	NONE
81616	0	1	0	1	3	0	0	NONE
80432	23	3	0	0	3	1	0	NONE
80436	55	4	0	0	0	0	0	NONE
LV01402	6	0	0	0	0	0	0	NONE
LV01405	0	0	0	0	0	0	0	NONE
LV01157	18	0	0	0	0	0	0	NONE
LV01399	0	0	0	0	0	0	0	NONE
LV01408	4	2	0	0	0	0	1	NONE
LV01407	16	3	0	0	0	0	0	NONE
LV01401	20	0	0	0	0	0	0	NONE
LV01404	0	0	0	0	0	0	0	NONE
LV01398	6	0	2	4	0	0	0	NONE
LV01156	18	0	0	0	0	0	0	NONE
LV01067	60	2	2	0	0	0	0	NONE
LV01068	67	0	0	0	6	0	1	NONE
LV01406	9	3	0	0	0	0	2	NONE
LV01400	28	0	0	0	0	0	0	NONE
LV01403	0	0	0	0	0	0	0	NONE
LV01397	10	1	2	2	0	0	0	NONE
LV01155	18	0	0	0	0	0	0	NONE
AC01164	52	0	0	0	0	0	0	NONE
AC01165	54	0	0	0	0	0	0	NONE
AC01166	29	0	0	0	0	0	0	NONE
BD01239	0	0	0	0	0	0	0	NONE
BD01246	0	0	0	0	0	0	0	NONE
BD01253	16	3	0	0	0	0	5	NONE
LV00825	162	0	2	1	0	0	0	NONE
LV00923	114	0	0	0	0	0	0	NONE
LV00924	77	0	0	0	2	0	0	NONE
LV01085	0	0	0	0	0	0	0	NONE
LV01087	0	0	0	0	0	0	0	NONE
AC01079	108	0	0	0	0	0	0	NONE
AC01169	77	1	0	0	0	0	0	NONE
LV00749	42	0	0	0	0	0	0	NONE
LV00752	23	2	0	0	0	0	4	NONE
LV00813	5	0	0	0	0	1	2	NONE
LV00820	0	0	0	0	0	0	0	NONE
LV00860	0	0	0	0	2	0	0	NONE
LV00886	54	0	0	0	0	0	11	NONE
LV00890	0	0	0	0	0	0	0	NONE
LV01002	65	0	0	0	3	0	0	NONE
LV01053	10	0	0	0	0	0	0	NONE
LV01077	131	0	0	0	0	1	0	NONE
LV01084	192	0	0	0	4	0	4	NONE
LV01136	0	0	0	0	0	0	0	NONE
LV01140	26	0	3	0	5	0	0	NONE
LV01146	78	0	0	0	0	0	0	NONE
LV01203	0	0	0	0	0	0	0	NONE
LV01214	0	0	0	0	0	0	0	NONE
LV01218	34	1	0	0	0	0	0	NONE
LV01328	46	3	0	0	3	0	0	NONE
LV01333	49	0	0	0	2	1	0	NONE
LV00750	40	0	0	0	3	0	0	NONE
LV00753	30	0	0	0	0	0	0	NONE
LV01078	65	0	0	0	0	0	0	NONE
LV01204	0	0	0	0	0	0	0	NONE
LV01216	0	0	0	0	0	0	0	NONE
LV01219	18	0	0	0	0	0	0	NONE
LV01116	28	0	0	0	0	0	0	NONE
LV01121	26	0	0	2	0	0	0	NONE
LV01126	11	1	0	0	0	0	4	NONE
LV01147	74	0	0	0	0	0	0	NONE
LV01159	18	0	0	0	0	0	0	NONE
AC00861	0	0	0	0	0	0	0	NONE
AC00862	1	0	0	0	0	0	0	NONE
AC00863	0	0	0	0	0	0	0	NONE
AC00759	165	1	2	0	2	0	0	NONE
AC00760	187	0	0	0	4	0	1	NONE
AC00787	198	0	0	0	0	0	0	NONE
AC01030	67	0	0	0	3	0	0	NONE
AC00761	66	3	2	0	5	0	0	NONE
AC00762	81	0	0	0	0	0	0	NONE
AC00763	78	0	0	0	6	0	0	NONE
AC00764	81	4	0	0	3	0	0	NONE
AC00765	80	0	0	0	3	0	0	NONE
AC00848	11	0	2	0	0	0	1	NONE
AC00849	21	1	0	0	1	0	0	NONE
AC00850	23	2	0	0	0	0	0	NONE
AC00851	26	0	0	0	0	0	0	NONE
AC00852	25	0	0	0	0	0	0	NONE
AC00853	35	0	0	0	0	0	0	NONE
AC00854	34	0	0	0	0	0	0	NONE
AC00855	34	0	0	0	0	0	0	NONE
AC01308	36	0	2	2	0	0	2	NONE
AC01309	26	0	0	0	0	0	2	NONE
AC01310	43	0	0	0	0	0	1	NONE
AC01311	39	0	0	2	0	0	2	NONE
AC01312	15	0	0	0	1	0	1	NONE
AC01313	20	1	1	1	0	0	3	NONE
AC01314	7	0	1	0	0	0	2	NONE
AC01315	27	0	0	0	0	0	0	NONE
AC01316	20	1	1	0	0	2	0	NONE
AC01344	33	0	0	0	0	0	4	NONE
AC01345	37	0	0	0	1	0	0	NONE
LV01105	0	0	2	0	0	0	0	NONE
LV01108	16	1	0	0	0	0	0	NONE
LV01024	0	0	0	0	0	0	0	NONE
LV01026	50	0	0	0	2	0	0	NONE
AC00857	0	0	0	0	1	0	1	NONE
AC00756	44	0	0	0	0	0	0	NONE
AC00757	41	0	0	0	0	0	0	NONE
AC00758	37	3	0	0	3	0	0	NONE
AC01031	31	1	0	0	0	0	0	NONE
AC01032	33	0	0	0	1	0	0	NONE
AC01069	0	0	0	0	0	0	0	NONE
AC01070	0	0	0	0	0	0	0	NONE
AC00958	69	1	0	0	3	0	0	NONE
AC00959	91	0	0	0	2	0	0	NONE
AC00960	99	0	0	0	0	0	0	NONE
AC00961	71	0	1	0	4	0	0	NONE
AC01167	94	0	0	0	2	0	0	NONE
AC01168	89	0	0	0	1	0	0	NONE
AC00755	10	4	0	1	2	0	2	NONE
AC01173	0	0	0	0	0	0	0	NONE
AC01174	0	0	0	0	0	0	0	NONE
AC01175	0	0	0	0	0	0	0	NONE
AC00739	82	4	0	0	3	0	0	NONE
AC00734	95	0	0	0	0	0	0	NONE
AC00735	88	3	0	0	1	0	0	NONE
AC00736	89	3	0	0	0	0	0	NONE
AC00737	89	3	0	0	0	0	0	NONE
AC00738	89	2	0	0	2	0	0	NONE
AC00894	0	0	0	0	0	0	0	NONE
AC00898	14	2	0	0	3	1	0	NONE
AC00840	87	0	0	2	3	0	0	NONE
AC00841	84	0	1	0	0	0	3	NONE
BD01289CK	0	0	0	0	0	0	0	NONE
BD01321CK	7	0	0	0	0	0	0	NONE
BD01334CK	8	0	0	0	0	0	0	NONE
BD01337CK	2	1	0	0	0	0	0	NONE
BD01352CK	9	0	0	0	0	0	0	NONE
BD00954	63	2	0	0	0	0	0	NONE
BD00955	60	0	1	0	0	0	0	NONE
BD01269	33	0	0	0	0	0	0	NONE
BD00956EK	73	0	0	0	0	0	0	NONE
BD00962EK	69	4	0	0	0	0	0	NONE
BD00964EK	49	0	0	0	0	0	0	NONE
BD00972EK	34	1	0	0	0	0	0	NONE
BD00974EK	31	0	2	2	0	0	0	NONE
BD01033EK	59	0	0	0	2	0	0	NONE
BD01039EK	32	0	1	0	1	0	0	NONE
BD01061EK	19	1	0	0	0	0	0	NONE
BD01182EK	14	0	0	0	0	0	0	NONE
BD01234EK	0	0	0	0	0	0	0	NONE
BD01241EK	0	0	0	0	0	0	0	NONE
BD01248EK	19	0	0	0	0	0	4	NONE
BD01271EK	14	0	0	0	0	0	0	NONE
BD01272EK	5	1	0	0	0	0	0	NONE
BD01290EK	0	0	0	0	0	0	0	NONE
BD01322EK	7	1	1	0	0	0	0	NONE
BD01335EK	5	1	0	0	0	0	0	NONE
BD01338EK	0	0	0	0	0	1	0	NONE
BD01353EK	20	0	0	0	0	0	0	NONE
BD00966EK	0	0	0	0	0	0	0	NONE
BD01278F	19	0	0	0	0	0	0	NONE
BD01411F	19	0	0	0	0	0	0	NONE
BD00957Q	62	5	0	0	0	0	0	NONE
BD00963Q	69	0	0	0	1	0	0	NONE
BD00965Q	58	0	0	0	0	0	0	NONE
BD00973Q	39	0	0	1	0	0	0	NONE
BD00975Q	33	0	0	0	0	1	0	NONE
BD01034Q	30	2	4	2	2	0	0	NONE
BD01040Q	24	6	1	0	2	0	0	NONE
BD01176Q	19	2	0	0	0	0	0	NONE
BD01181Q	12	1	0	0	0	1	0	NONE
BD01183Q	21	0	0	0	0	0	0	NONE
BD01291Q	0	0	0	0	0	0	0	NONE
BD01323Q	6	1	0	0	1	0	0	NONE
BD01336Q	12	1	0	0	0	0	0	NONE
BD01339Q	11	1	0	0	0	0	0	NONE
BD01354Q	0	0	0	0	0	0	0	NONE
BD01062Q	36	3	1	0	0	0	0	NONE
BD00967Q	7	0	2	0	0	0	0	NONE
BD01150	49	0	0	0	0	0	0	NONE
BD01279T	14	0	0	0	0	0	0	NONE
BD01287T	98	1	0	0	0	0	0	NONE
BD01412T	18	0	0	0	0	0	0	NONE
BD01149	0	0	0	0	0	0	0	NONE
BD01038	128	1	1	1	3	0	2	NONE
BD01044	74	0	0	0	0	0	0	NONE
BD01066	22	2	1	0	0	0	0	2023-02-05
BD01180	45	2	0	0	0	0	0	NONE
BD01187	20	0	0	0	0	0	0	NONE
BD01238	0	0	0	0	0	0	0	NONE
BD01245	0	0	0	0	0	0	0	NONE
BD01252	18	0	0	0	0	0	4	NONE
BD01343	42	1	0	1	1	1	0	NONE
BD01282	126	0	0	0	0	0	0	NONE
BD01037	133	1	2	1	2	0	0	NONE
BD01043	40	0	3	0	0	0	0	NONE
BD01065	27	3	0	0	0	0	0	2023-02-05
BD01179	41	2	2	0	2	0	4	NONE
BD01186	25	0	0	0	0	0	0	NONE
BD01237	0	0	0	0	0	0	0	NONE
BD01244	0	0	0	0	0	0	0	NONE
BD01251	20	0	0	0	0	0	4	NONE
BD01342	34	1	0	0	1	1	2	NONE
BD01281	72	0	0	0	0	0	0	NONE
BD01036	89	0	2	1	1	0	0	NONE
BD01042	82	0	1	0	0	0	0	NONE
BD01064	31	3	0	0	0	0	0	NONE
BD01178	53	4	1	0	3	0	0	NONE
BD01185	26	0	0	0	0	0	0	NONE
BD01236	0	0	0	0	0	0	0	NONE
BD01243	0	0	0	0	0	0	0	NONE
BD01250	60	0	0	0	0	0	10	NONE
BD01341	34	1	1	0	2	0	0	NONE
BD01283	72	0	0	0	0	0	0	NONE
LV01215	0	0	0	0	0	0	0	NONE
AC00842	52	0	0	0	1	0	0	NONE
AC00843	78	2	2	0	2	0	0	NONE
BD01035	134	1	0	1	0	0	0	NONE
BD01041	95	0	1	0	5	0	1	NONE
BD01063	80	6	1	0	0	1	0	2023-02-05
BD01177	148	3	4	0	3	0	0	NONE
BD01184	62	0	0	0	0	0	0	NONE
BD01235	0	0	0	0	0	0	0	NONE
BD01242	0	0	0	0	0	0	0	NONE
BD01249	41	0	0	0	0	0	9	NONE
BD01340	51	1	0	0	0	3	0	NONE
BD01280	176	0	0	0	0	0	0	NONE
30738	105	0	0	2	3	0	0	NONE
DN01019	0	0	0	0	0	1	0	2023-02-08
DN01060	50	0	0	0	0	0	0	NONE
AC01081	67	0	0	0	0	0	0	NONE
DN01200	0	0	0	0	0	0	0	NONE
DN01211	0	0	0	0	0	0	0	NONE
DN01232	0	0	0	0	0	0	0	NONE
DN01223	24	1	0	0	0	0	0	NONE
DN01350	16	1	0	0	0	0	0	NONE
DN01360	24	0	1	0	1	0	0	NONE
DN01365	0	0	0	0	0	0	0	NONE
DN01371	25	0	0	0	1	0	0	NONE
DN00982	62	1	0	0	2	0	0	NONE
DN00704	4	0	4	0	0	0	0	NONE
DN00818	39	2	1	3	0	0	4	2023-02-08
DN00986	0	0	0	0	0	0	0	NONE
DN00817	1	0	0	3	0	0	3	NONE
DN00985	0	0	0	0	0	0	0	NONE
DN00952	63	5	2	3	1	0	0	NONE
DN01220	0	0	0	0	0	0	0	NONE
DN01199	0	0	0	0	0	0	0	NONE
DN01210	0	0	0	0	0	0	0	NONE
DN01231	17	0	0	0	0	0	5	NONE
DN01390	32	0	1	0	0	0	5	NONE
DN01393	36	0	0	0	3	0	0	NONE
DN01349	16	3	1	0	0	0	0	2023-01-31
DN01359	31	0	0	1	2	0	0	NONE
DN01364	0	0	0	0	0	0	0	NONE
DN01370	34	1	0	0	2	0	0	NONE
DN00951	90	0	6	4	3	0	0	NONE
DN00733	120	0	3	0	0	0	0	NONE
DN00815	87	6	13	3	2	0	12	2023-02-08
DN00925	3	0	5	3	0	0	0	NONE
DN00926	32	2	0	0	1	1	2	NONE
DN00927	47	0	0	3	0	0	0	NONE
DN00928	0	3	7	0	4	0	2	2023-02-08
DN00929	30	0	0	3	4	0	0	NONE
DN00930	17	3	5	3	2	0	6	NONE
DN00981	194	7	0	4	9	0	0	NONE
DN01029	115	7	0	0	6	0	0	NONE
DN01058	126	0	2	2	0	0	0	NONE
DN01190	14	0	0	0	7	1	5	2023-02-08
DN01192	36	0	3	0	0	0	0	NONE
DN01259	253	8	6	6	11	3	0	NONE
DN00703	273	13	4	6	0	0	0	NONE
DN01198	0	0	0	0	0	0	0	NONE
DN01209	0	0	0	0	0	0	0	NONE
DN01230	56	0	0	0	0	0	18	NONE
DN01389	46	0	1	3	0	0	23	NONE
DN01392	77	0	0	1	3	0	2	NONE
DN01347	23	8	0	0	1	0	0	2023-01-31
DN01348	57	1	3	0	4	0	6	NONE
DN01358	106	0	3	0	6	0	0	NONE
DN01363	0	0	0	0	0	0	0	NONE
DN01369	104	1	0	0	6	0	0	NONE
DN00950	24	0	2	1	0	0	0	NONE
DN00953	12	1	0	1	0	0	0	NONE
AC00425	11	1	0	0	0	0	1	NONE
DN00816	23	0	5	0	0	0	5	NONE
DN01027	65	0	0	0	0	0	0	NONE
DN01059	49	0	0	0	0	0	0	NONE
DN01260	3	0	2	0	2	0	0	NONE
DN01262	24	0	0	0	0	0	0	NONE
DN00983	65	3	0	1	2	0	0	NONE
DN01133	21	1	1	0	0	0	0	NONE
DN01201	0	0	0	0	0	0	0	NONE
DN01212	0	0	0	0	0	0	0	NONE
DN01233	21	0	0	0	0	0	6	NONE
AC00754	41	0	0	0	0	0	0	NONE
AC01082	59	0	0	0	0	0	0	NONE
DN00715	24	1	0	0	0	0	0	NONE
DN00717	30	0	2	2	0	0	3	NONE
DN00718	44	0	0	0	0	0	3	NONE
DN00719	0	0	0	0	0	0	0	NONE
DN00720	19	1	3	0	0	0	0	NONE
DN00721	0	0	0	0	0	0	0	NONE
DN00722	27	0	4	1	4	0	2	NONE
DN00732	30	2	5	0	0	0	0	NONE
DN00814	2	0	3	0	1	0	0	NONE
DN00980	60	1	0	0	2	0	0	NONE
DN01028	112	2	0	0	2	0	0	NONE
DN01057	47	0	0	0	0	0	0	NONE
DN01188	3	1	0	0	0	0	0	NONE
DN01189	0	0	0	0	0	0	0	NONE
DN01191	19	0	0	0	0	0	0	NONE
DN01258	0	0	0	1	0	0	2	NONE
DN01261	53	0	0	0	1	0	0	NONE
DN00984	13	2	0	1	1	0	0	NONE
DN00702	19	0	2	1	0	0	0	NONE
DN01356	22	0	0	0	1	0	0	NONE
DN01361	0	0	0	0	0	0	0	NONE
DN01367	21	0	0	0	1	0	0	NONE
DN01388	13	0	0	1	0	0	1	NONE
DN01391	19	0	0	0	2	0	0	NONE
DN01197	0	0	0	0	0	0	0	NONE
DN01208	0	0	0	0	0	0	0	NONE
DN01229	19	0	0	0	0	0	6	NONE
DN01346	0	0	0	0	0	0	0	NONE
DN01351	0	1	0	0	0	0	0	NONE
DN01357	12	0	1	0	1	0	0	NONE
DN01362	0	0	0	0	0	0	0	NONE
DN01368	10	0	0	0	1	0	0	NONE
DN01222	15	0	1	0	0	0	0	NONE
BD01416	0	0	0	0	0	0	0	NONE
OF00987	127	0	0	0	0	0	0	NONE
OF00988	149	0	0	0	0	0	10	NONE
OF00989	157	0	0	0	0	0	5	NONE
OF00990	162	0	0	0	0	0	3	NONE
OF00991	76	0	0	0	0	0	0	NONE
OF00992	148	0	0	0	0	0	0	NONE
OF00993	183	0	0	0	0	0	0	NONE
OF00994	197	0	0	0	0	0	0	NONE
OF00995	44	0	0	0	0	0	0	2023-02-02
OF00996	40	0	0	0	0	0	0	2023-02-02
LV00748	43	0	0	0	0	0	0	NONE
LV00751	30	2	0	0	0	0	3	NONE
LV00796	9	0	1	0	3	0	0	NONE
LV00797	37	0	0	0	2	0	0	NONE
LV00812	1	0	1	0	0	1	2	NONE
LV00819	0	0	0	0	0	0	0	NONE
LV00859	0	0	0	0	2	0	0	NONE
LV01001	66	0	0	0	0	0	3	NONE
LV01052	14	0	0	0	0	0	0	NONE
LV01115	25	1	0	0	1	0	0	NONE
LV01120	22	0	0	2	1	0	0	NONE
LV01125	9	0	0	0	0	0	1	NONE
LV01135	0	0	0	0	0	0	0	NONE
LV01139	30	0	4	0	0	0	0	NONE
LV01145	72	0	0	0	0	0	0	NONE
LV01202	0	0	0	0	0	0	0	NONE
LV01213	0	0	0	0	0	0	0	NONE
LV01217	18	0	0	0	0	0	0	NONE
LV01327	19	1	0	0	2	0	0	NONE
LV01332	20	0	0	0	1	0	0	NONE
LV01088	91	0	0	0	0	0	2	NONE
LV01076	93	0	0	0	0	1	0	NONE
LV01083	185	0	0	0	3	0	3	NONE
LV00747	0	0	0	0	2	0	3	NONE
LV00788	28	0	0	0	0	0	0	NONE
LV00828	0	0	0	0	0	0	0	NONE
LV00830	0	0	0	0	0	0	0	2023-01-25
LV00832	0	0	0	0	0	0	0	NONE
LV00885	30	2	0	0	0	0	0	NONE
LV00889	0	0	0	0	0	0	0	NONE
LV01158	18	0	0	0	0	0	0	NONE
LV00997	20	0	1	0	0	2	1	NONE
LV01297	16	0	0	0	0	0	0	NONE
LV01300	19	0	0	0	0	0	0	NONE
LV00938	2	0	0	0	0	0	0	NONE
LV00941	8	1	0	0	0	0	0	NONE
LV01285	22	0	0	0	2	1	0	NONE
LV01050	15	0	0	0	0	0	0	NONE
LV01128	43	0	0	0	0	0	0	NONE
LV01131	44	0	0	0	0	0	0	NONE
LV00810	8	0	1	0	0	1	2	NONE
LV01046	4	0	0	1	0	0	0	NONE
LV01274	17	0	1	0	0	0	0	2023-01-31
LV01325	21	1	0	0	2	0	0	NONE
LV01118	28	0	0	1	0	0	0	NONE
LV01330	25	0	0	0	0	1	1	NONE
LV00944	8	2	0	0	0	0	0	NONE
LV00947	6	1	0	0	0	0	1	NONE
LV01113	25	2	0	0	0	0	0	NONE
LV01123	19	0	0	0	1	0	3	NONE
LV01194	0	0	0	0	0	0	0	NONE
LV01206	0	0	0	0	0	0	0	NONE
LV01225	19	0	0	0	0	0	0	NONE
LV01395	23	0	0	0	4	0	0	NONE
LV01286	14	1	0	0	0	1	0	NONE
LV01103	21	3	0	0	0	0	0	NONE
LV01106	42	4	0	0	0	0	0	NONE
LV01048	0	0	0	0	0	0	0	NONE
LV01160	35	1	0	0	0	0	1	NONE
LV01161	29	0	0	0	0	0	0	NONE
LV01054	0	0	0	0	0	0	0	NONE
LV01023	0	0	0	0	0	0	0	NONE
LV01025	43	3	0	0	2	0	0	NONE
LV00968	0	0	0	0	0	0	0	NONE
LV00969	0	0	0	0	0	0	0	NONE
LV00970	0	0	0	0	0	0	0	NONE
LV00971	0	0	0	0	0	0	0	NONE
LV01104	0	0	3	0	0	0	0	NONE
LV01107	32	3	0	0	0	0	0	NONE
LV00939	2	0	0	0	0	0	0	NONE
LV00942	10	0	0	0	0	0	0	NONE
LV01298	14	0	0	0	0	0	0	NONE
LV01301	14	0	0	0	0	0	0	NONE
LV01119	27	0	0	1	0	0	0	NONE
LV01124	20	0	0	0	0	0	3	NONE
LV01195	0	0	0	0	0	0	0	NONE
LV01207	0	0	0	0	0	0	0	NONE
LV01226	19	0	0	0	0	0	0	NONE
LV01331	24	0	0	0	0	1	1	NONE
LV01396	28	0	0	0	0	0	0	2023-02-08
LV01114	22	0	0	0	0	0	0	NONE
LV00811	14	1	1	0	0	0	1	NONE
LV00945	6	2	0	0	0	0	0	NONE
LV00948	6	1	0	0	0	0	1	NONE
LV01047	4	2	0	0	0	0	0	NONE
LV01051	15	0	0	0	0	0	0	NONE
LV01129	70	0	0	0	0	0	0	NONE
LV01132	65	1	0	0	0	0	0	NONE
LV01163	54	0	0	0	0	0	0	NONE
LV01275	19	0	1	0	0	0	0	2023-01-31
LV01326	20	1	0	2	2	0	0	NONE
LV00826	140	5	2	0	0	0	0	NONE
LV01292	8	1	0	0	0	0	0	NONE
LV01293	8	1	0	0	0	0	2	NONE
LV01294	12	1	0	0	0	0	0	NONE
LV01295	11	1	0	0	0	0	0	NONE
LV00937	0	0	0	0	0	0	0	NONE
LV00940	4	1	0	0	0	0	2	NONE
LV01018	15	0	0	0	0	0	0	NONE
LV01020	15	0	0	0	0	0	0	NONE
LV01021	15	0	0	0	0	0	0	NONE
LV01296	22	0	0	0	0	1	0	NONE
LV01299	25	0	0	0	0	0	0	NONE
LV01284	22	0	0	0	0	1	0	NONE
LV01127	43	0	0	0	0	0	0	NONE
LV01130	41	0	0	0	1	0	0	NONE
LV01049	15	0	0	0	0	0	0	NONE
LV01273	16	0	1	0	0	0	0	2023-01-31
LV00809	5	2	0	0	0	1	2	NONE
LV00943	8	2	0	0	0	0	0	NONE
LV00946	5	1	0	0	0	0	1	NONE
LV01045	0	0	0	1	0	0	0	NONE
LV01117	26	0	0	1	0	0	0	NONE
LV01324	17	1	0	2	1	0	0	NONE
LV01329	19	2	0	0	0	1	1	NONE
LV01122	18	0	0	0	1	0	1	NONE
LV01193	0	0	0	0	0	0	0	NONE
LV01205	0	0	0	0	0	0	0	NONE
LV01224	19	0	0	0	0	0	0	NONE
LV01394	25	0	0	0	5	0	0	NONE
LV01112	21	1	0	0	0	0	0	NONE
LV01022	14	0	0	0	0	0	0	NONE
LV01017	0	0	0	0	0	0	0	NONE
LV00823	104	5	0	0	0	0	0	NONE
LV00824	52	3	0	0	0	0	0	NONE
LV00343	0	0	0	0	0	0	0	NONE
LV01355	34	0	0	0	0	0	0	NONE
LV01366	0	0	0	0	0	0	0	NONE
LV01144	72	0	3	0	0	0	0	NONE
LV01317	29	0	0	0	0	0	0	NONE
LV00789	0	1	0	0	0	0	0	NONE
LV00790	5	0	0	0	0	0	0	NONE
LV00793	16	0	0	0	1	0	0	NONE
LV00794	7	2	0	0	1	0	0	NONE
LV00822	0	0	0	0	0	0	0	NONE
LV00858	35	1	0	0	1	0	0	NONE
LV00888	62	6	0	0	1	0	0	NONE
LV00998	58	1	0	0	1	0	0	NONE
LV01000	47	3	0	0	6	0	0	NONE
LV01073	0	0	0	0	0	0	0	NONE
LV01074	0	0	0	0	0	0	0	NONE
LV01075	0	0	0	0	0	0	0	NONE
LV01080	94	1	1	0	0	0	0	NONE
LV01102	59	0	0	0	0	0	0	NONE
LV01134	0	0	0	0	0	0	0	NONE
LV01138	8	0	0	0	0	0	0	NONE
LV01142	65	0	3	0	0	0	2	NONE
LV01143	71	0	3	0	0	0	0	NONE
LV01413	33	0	0	0	0	0	0	NONE
LV01414	0	0	0	0	0	0	0	NONE
LV00999	22	0	3	1	0	0	0	NONE
OT01090	5	3	1	0	0	0	0	2023-02-02
OT01091	3	0	0	2	0	0	0	2023-02-02
OT01095	7	0	3	0	0	0	0	NONE
OT01092	19	0	0	0	2	0	0	NONE
OT01098	41	3	0	0	0	0	0	NONE
OT01099	35	0	2	0	0	0	0	NONE
OT01093	64	3	0	0	0	0	0	NONE
OT01094	63	3	0	0	0	0	0	NONE
BD01410	243	0	0	0	0	0	0	NONE
BD01288	107	0	0	0	0	0	0	NONE
BD01415	0	0	0	0	0	0	0	NONE
BD01409	140	0	1	1	1	0	0	NONE
BD01375	226	1	0	0	1	0	0	NONE
BD01374	0	0	0	0	0	0	0	NONE
BD00864	116	1	4	0	1	0	0	NONE
BD00865	137	3	0	0	3	0	0	NONE
BD01372	176	0	0	0	0	0	1	NONE
60802	104	3	1	3	10	2	58	NONE
60803	53	2	2	4	3	1	18	NONE
39044	0	0	1	0	0	0	0	NONE
30463BU	0	0	0	2	0	0	0	NONE
50746	1	0	0	0	0	0	0	NONE
50818	10	1	0	1	2	0	0	NONE
90546	0	0	0	0	0	0	0	NONE
39154	7	0	0	1	0	0	0	NONE
96461	0	0	0	0	0	0	0	NONE
96460	0	0	0	0	0	0	0	NONE
00738-TRN	16	0	1	1	3	1	3	NONE
97877	0	0	0	0	0	0	0	NONE
50203	6	0	0	2	3	0	0	NONE
96457	0	0	0	0	0	0	0	NONE
96458	0	0	0	0	0	0	0	NONE
81530	2	0	0	0	0	0	0	NONE
28850Q	0	0	0	0	1	0	0	NONE
82267	0	2	0	2	0	0	0	NONE
92054	4	2	0	0	0	0	0	NONE
80451	1	1	0	0	0	0	0	NONE
DN01455	0	0	0	0	0	0	0	NONE
DN01454	0	0	0	0	0	0	0	NONE
54405	0	0	0	0	0	0	0	NONE
80337	2	0	0	0	0	0	0	NONE
40238	6	0	0	0	0	0	0	NONE
72550	5	0	0	0	0	0	0	NONE
59052	0	1	0	1	2	0	0	NONE
51232	0	0	0	0	0	0	0	NONE
59952	5	0	0	0	1	0	0	NONE
26927EK	80	0	3	2	1	0	0	NONE
29300	4	0	0	0	0	0	0	NONE
LV00922	77	0	0	2	0	0	0	NONE
15093B	0	0	0	0	0	0	0	NONE
60804	4	0	1	1	0	1	0	NONE
51307	5	0	0	0	0	0	0	NONE
80985	1	0	0	0	0	0	0	NONE
LV00805	9	0	0	0	1	0	0	NONE
LV00800	11	0	0	0	1	0	0	NONE
LV00802	7	1	0	0	0	0	0	NONE
LV00801	26	0	0	0	0	0	0	NONE
LV00804	11	0	0	0	1	0	0	NONE
LV00807	11	2	0	0	0	0	0	NONE
LV00803	12	0	0	0	1	0	0	NONE
